05.09.2017	21:38:32	23.80	53.10	17.00	55.00	32.74	101614.14	19.56	1000	36	115	1008	905	22	23	0	0	0	1	0	0	256	253	0.01
05.09.2017	21:38:42	23.80	53.10	17.00	55.00	32.83	101614.92	19.56	1000	36	114	1008	904	22	24	0	0	0	1	0	0	256	253	0.02
05.09.2017	21:40:19	23.80	53.10	17.00	55.00	33.48	101616.04	19.63	998	38	116	1007	903	23	25	0	0	0	1	0	0	256	252	0.02
05.09.2017	21:40:29	23.80	53.10	17.00	55.00	33.46	101617.52	19.63	1000	35	115	1008	904	22	24	0	0	0	1	0	0	256	253	0.01
05.09.2017	21:40:39	23.80	53.10	17.00	55.00	33.33	101619.00	19.56	1000	37	115	1008	904	23	24	0	0	0	1	0	0	256	254	0.01
05.09.2017	21:40:49	23.80	53.00	17.00	55.00	33.12	101617.52	19.56	999	36	114	1008	904	23	24	0	0	0	1	0	0	256	253	0.01
05.09.2017	21:40:59	23.80	53.00	17.00	55.00	33.10	101615.94	19.56	1000	39	115	1008	904	23	23	0	0	0	1	0	0	256	253	0.02
05.09.2017	21:41:09	23.80	53.00	17.00	55.00	33.12	101617.17	19.56	1000	37	114	1007	904	22	24	0	0	0	1	0	0	256	252	0.01
05.09.2017	21:41:19	23.80	53.00	17.00	55.00	33.23	101613.80	19.56	1000	37	115	1008	904	23	24	0	0	0	1	0	0	256	254	0.02
05.09.2017	21:41:30	23.80	53.10	17.00	55.00	33.30	101614.81	19.56	999	37	114	1007	904	22	24	0	0	0	1	0	0	256	253	0.01
05.09.2017	21:41:40	23.80	53.10	17.00	55.00	33.12	101614.98	19.56	999	36	115	1007	905	23	24	0	0	0	1	0	0	256	252	0.02
05.09.2017	21:41:47	23.80	53.00	17.00	55.00	33.29	101616.77	19.56	998	37	114	1006	902	23	24	0	0	0	1	0	0	256	254	0.02
05.09.2017	21:42:10	23.80	53.00	17.00	55.00	32.54	101622.06	19.50	999	38	115	1007	902	24	29	0	0	0	1	0	0	256	254	0.02
05.09.2017	21:42:20	23.80	53.00	17.00	55.00	32.64	101619.79	19.50	1000	36	115	1008	904	23	23	0	0	0	1	0	0	256	254	0.02
5.9.2017	21:54:4	23.80	53.00	17.00	55.00	33.72	101622.52	19.75	999	40	118	1006	902	25	26	0	0	0	1	0	0	256	253	0.02
5.9.2017	21:54:16	23.80	52.50	17.00	55.00	33.62	101618.84	19.75	999	38	116	1006	902	24	24	0	0	0	1	0	0	256	254	0.02
5.9.2017	21:54:26	23.80	52.50	17.00	54.00	33.53	101620.56	19.81	1000	36	115	1008	904	22	24	0	0	0	1	0	0	256	253	0.02
5.9.2017	21:54:36	23.80	52.40	17.00	54.00	33.49	101621.50	19.81	1000	36	115	1008	904	23	24	1	0	0	1	40943	0	256	253	0.02
5.9.2017	21:54:46	23.80	52.40	17.00	54.00	33.44	101620.61	19.81	1000	37	116	1008	902	23	24	1	0	0	1	40943	0	256	253	0.02
5.9.2017	21:54:56	23.80	52.40	17.00	54.00	33.34	101620.28	19.81	999	37	113	1008	903	23	23	1	0	0	1	40943	0	256	253	0.02
5.9.2017	21:55:6	23.80	52.40	17.00	54.00	33.29	101620.43	19.81	1000	36	114	1008	903	22	23	1	0	0	1	40943	0	256	253	0.02
5.9.2017	21:55:17	23.80	52.50	17.00	54.00	33.25	101619.18	19.81	1000	37	114	1008	903	22	23	1	0	0	1	40943	0	256	253	0.02
5.9.2017	21:55:27	23.80	52.40	17.00	54.00	33.28	101621.17	19.88	999	35	113	1008	904	21	24	1	0	0	1	40943	0	256	254	0.02
5.9.2017	21:55:37	23.80	52.20	17.00	54.00	33.32	101617.73	19.88	1000	36	113	1008	903	22	24	1	0	0	1	40943	0	256	254	0.01
5.9.2017	21:55:47	23.80	52.20	17.00	54.00	33.31	101621.67	19.88	1000	36	112	1008	903	22	24	1	0	0	1	40943	0	256	253	0.02
5.9.2017	21:55:57	23.80	52.40	17.00	54.00	33.35	101618.89	19.88	1000	36	112	1008	903	21	23	1	0	0	1	40943	0	256	252	0.01
5.9.2017	21:56:7	23.80	52.30	17.00	54.00	33.46	101617.13	19.88	1000	37	112	1008	902	21	23	1	0	0	1	40943	0	256	253	0.02
5.9.2017	21:56:17	23.80	52.30	17.00	55.00	33.43	101620.38	19.88	1000	36	107	1008	903	21	22	1	0	0	1	40943	0	256	252	0.02
5.9.2017	21:56:27	23.80	52.20	17.00	55.00	33.36	101622.03	19.88	1000	38	112	1008	903	21	22	0	0	0	1	0	0	256	253	0.01
5.9.2017	21:56:37	23.80	52.20	17.00	55.00	33.45	101617.56	19.88	1000	35	112	1008	903	22	22	0	0	0	1	0	0	256	252	0.01
5.9.2017	21:56:47	23.80	52.20	17.00	54.00	33.61	101620.06	19.94	1000	36	113	1008	903	21	22	0	0	0	1	0	0	256	254	0.01
5.9.2017	21:56:57	23.80	52.20	17.00	54.00	33.61	101624.09	19.94	1000	35	113	1008	903	22	23	0	0	0	1	0	0	256	253	0.01
5.9.2017	21:57:8	23.80	52.30	17.00	55.00	33.63	101623.12	19.94	1000	35	113	1008	904	21	23	0	0	0	1	0	0	256	254	0.01
5.9.2017	21:57:18	23.80	52.20	17.00	55.00	33.66	101622.77	19.94	1000	35	113	1008	903	21	23	0	0	0	1	0	0	256	252	0.02
5.9.2017	21:57:38	23.80	52.20	17.00	54.00	33.18	101621.63	19.88	1000	35	113	1007	903	21	23	0	0	0	1	0	0	256	253	0.01
5.9.2017	21:57:48	23.80	52.10	17.00	54.00	33.13	101622.78	19.88	1000	34	114	1008	902	22	24	0	0	0	1	0	0	256	253	0.01
5.9.2017	21:57:58	23.80	52.00	17.00	53.00	33.03	101620.91	19.81	1000	34	114	1008	903	21	22	0	0	0	1	0	0	256	253	0.01
5.9.2017	21:58:8	23.80	52.00	17.00	52.00	32.65	101624.10	19.81	1000	32	113	1008	903	20	22	0	0	0	1	0	0	256	253	0.01
5.9.2017	21:58:18	23.80	52.10	17.00	52.00	32.77	101622.63	19.75	999	33	114	1008	904	21	22	0	0	0	1	0	0	256	254	0.01
5.9.2017	21:58:38	23.80	52.40	17.00	52.00	32.60	101626.05	19.75	1000	34	112	1008	903	20	21	0	0	0	1	0	0	256	253	0.01
5.9.2017	21:58:48	23.80	52.40	17.00	52.00	32.85	101626.37	19.75	1000	35	112	1007	903	21	22	0	0	0	1	0	0	256	254	0.01
5.9.2017	21:58:59	23.80	52.20	17.00	53.00	32.76	101627.59	19.75	1000	34	111	1008	902	20	22	0	0	0	1	0	0	256	253	0.02
5.9.2017	21:59:9	23.80	52.10	17.00	52.00	32.74	101625.88	19.69	999	35	112	1008	903	21	22	0	0	0	1	0	0	256	254	0.02
5.9.2017	21:59:19	23.80	52.00	17.00	52.00	32.98	101623.53	19.69	1000	35	112	1008	903	21	21	0	0	0	1	0	0	256	253	0.01
5.9.2017	21:59:29	23.80	52.00	17.00	52.00	33.08	101623.14	19.69	1000	35	112	1008	899	20	21	0	0	0	1	0	0	256	254	0.01
5.9.2017	21:59:39	23.80	52.00	17.00	52.00	32.78	101625.09	19.69	1000	36	112	1008	903	20	21	0	0	0	1	0	0	256	254	0.02
5.9.2017	21:59:49	23.80	52.00	17.00	52.00	32.36	101631.87	19.69	1000	35	112	1008	904	20	21	0	0	0	1	0	0	256	254	0.01
5.9.2017	21:59:59	23.80	51.90	17.00	52.00	32.00	101630.45	19.69	1000	34	113	1008	903	20	22	0	0	0	1	0	0	256	254	0.01
5.9.2017	22:0:9	23.80	51.80	17.00	52.00	31.99	101633.52	19.63	1000	34	114	1008	903	20	21	0	0	0	1	0	0	256	252	0.01
5.9.2017	22:0:19	23.80	51.80	17.00	52.00	32.02	101630.34	19.63	1000	34	113	1008	903	21	22	0	0	0	1	0	0	256	253	0.01
5.9.2017	22:0:50	23.80	51.80	17.00	52.00	32.25	101631.10	19.63	1000	37	113	1008	904	21	22	0	0	0	1	0	0	256	254	0.01
5.9.2017	22:1:0	23.80	51.90	17.00	52.00	32.40	101628.72	19.63	1000	34	113	1008	903	20	21	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:1:10	23.80	51.80	17.00	52.00	32.58	101627.53	19.63	1000	34	113	1008	903	21	21	0	0	0	1	0	0	256	254	0.01
5.9.2017	22:1:31	23.80	51.80	17.00	52.00	32.24	101630.53	19.56	1000	34	113	1008	903	22	21	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:1:41	23.80	51.80	17.00	52.00	32.41	101623.50	19.56	1000	34	112	1008	903	21	21	0	0	0	1	0	0	256	254	0.02
5.9.2017	22:1:51	23.80	51.80	17.00	53.00	32.57	101621.55	19.56	1000	33	112	1008	902	20	21	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:2:22	23.80	51.80	17.00	53.00	32.74	101622.33	19.63	1000	34	113	1008	902	23	21	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:2:32	23.80	51.70	17.00	52.00	32.71	101620.66	19.63	1000	35	112	1007	902	20	21	0	0	0	1	0	0	256	253	0.01
5.9.2017	22:8:29	23.80	55.10	17.00	49.00	32.94	101619.89	19.63	998	18	98	1006	901	4	5	0	0	0	1	0	0	256	254	0.02
5.9.2017	22:8:49	23.80	53.10	17.00	55.00	32.96	101623.02	19.63	999	17	98	1006	901	4	5	0	0	0	1	0	0	256	254	0.02
5.9.2017	22:23:30	24.40	50.60	17.00	50.00	32.89	101624.44	20.38	1001	29	107	1007	987	12	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:23:40	24.40	50.50	17.00	49.00	32.79	101622.20	20.31	1002	26	108	1008	988	13	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:23:51	24.40	50.50	17.00	50.00	32.42	101626.25	20.31	1002	26	109	1008	988	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:24:1	24.50	50.50	17.00	49.00	32.28	101628.27	20.31	1002	27	107	1008	987	11	12	0	0	0	1	0	0	256	255	0.01
5.9.2017	22:24:11	24.50	50.40	17.00	50.00	31.83	101629.56	20.31	1003	27	107	1008	988	11	12	0	0	0	1	0	0	256	254	0.02
5.9.2017	22:31:33	24.50	50.30	18.00	50.00	31.52	101632.94	20.19	1002	29	108	1007	986	12	13	0	0	0	1	0	0	256	253	0.01
5.9.2017	22:31:43	24.50	49.70	18.00	50.00	31.63	101633.18	20.19	1002	28	107	1008	988	11	12	0	0	0	1	0	0	256	253	0.01
5.9.2017	22:31:53	24.50	49.70	18.00	51.00	31.77	101632.09	20.19	1002	28	106	1008	988	11	13	0	0	0	1	0	0	256	254	0.02
5.9.2017	22:32:4	24.50	49.70	18.00	51.00	31.52	101638.34	20.19	1002	29	107	1008	988	11	12	0	0	0	1	0	0	256	254	0.02
5.9.2017	22:32:14	24.50	49.70	18.00	51.00	31.50	101631.43	20.25	1002	27	106	1008	988	11	12	0	0	0	1	0	0	256	254	0.01
5.9.2017	22:32:24	24.50	49.70	18.00	50.00	31.48	101637.87	20.25	1002	27	107	1008	988	11	12	0	0	0	1	0	0	256	252	0.02
5.9.2017	22:32:34	24.50	49.80	18.00	50.00	31.62	101637.45	20.25	1002	26	106	1008	986	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:32:44	24.50	49.70	18.00	50.00	31.71	101631.77	20.19	1003	25	107	1008	987	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:32:54	24.40	49.70	18.00	50.00	31.73	101631.15	20.19	1002	27	107	1008	988	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:33:4	24.40	49.70	18.00	50.00	31.58	101632.98	20.19	1002	27	107	1008	988	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:33:14	24.40	49.70	18.00	50.00	31.59	101633.08	20.19	1002	25	108	1008	988	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:33:24	24.40	49.80	18.00	50.00	31.57	101634.70	20.19	1002	26	107	1008	988	11	12	0	0	0	1	0	0	256	254	0.01
5.9.2017	22:33:34	24.40	49.70	18.00	50.00	31.78	101632.83	20.19	1002	28	106	1008	988	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:33:44	24.40	49.70	18.00	50.00	32.22	101628.64	20.19	1002	28	111	1008	987	11	12	0	0	0	1	0	0	256	254	0.01
5.9.2017	22:33:55	24.40	49.70	18.00	50.00	32.54	101630.11	20.19	1002	28	107	1008	987	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:34:5	24.30	49.60	18.00	51.00	32.78	101626.94	20.19	1002	28	106	1008	987	12	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:34:15	24.30	49.70	18.00	50.00	32.61	101629.52	20.13	1002	28	107	1008	988	11	12	1	0	0	1	40943	0	256	253	0.02
5.9.2017	22:34:35	24.30	49.70	18.00	50.00	31.66	101634.03	20.19	1002	27	105	1008	988	11	12	0	0	0	1	0	0	256	255	0.02
5.9.2017	22:34:45	24.30	49.70	18.00	49.00	31.72	101631.17	20.13	1003	26	107	1008	988	11	12	0	0	0	1	0	0	256	253	0.01
5.9.2017	22:34:55	24.30	49.70	18.00	50.00	31.73	101632.66	20.13	1002	25	107	1008	988	11	12	0	0	0	1	0	0	256	254	0.02
5.9.2017	22:35:5	24.30	49.70	18.00	50.00	31.20	101637.41	20.13	1002	24	107	1008	988	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:35:15	24.30	49.80	18.00	50.00	31.02	101635.72	20.19	1002	27	107	1008	988	11	12	0	0	0	1	0	0	256	253	0.01
5.9.2017	22:35:25	24.20	49.70	18.00	49.00	31.17	101636.87	20.19	1002	28	107	1008	987	11	12	0	0	0	1	0	0	256	253	0.02
5.9.2017	22:35:46	24.20	49.70	18.00	50.00	31.23	101634.69	20.19	1003	26	107	1008	991	11	12	0	0	0	1	0	0	256	255	0.02
5.9.2017	22:35:56	24.20	49.80	18.00	50.00	31.56	101633.12	20.19	1003	26	107	1008	987	11	12	0	0	0	1	0	0	256	254	0.02
5.9.2017	22:36:16	24.20	49.80	18.00	50.00	31.68	101633.58	20.19	1002	25	108	1008	986	11	12	0	0	0	1	0	0	256	254	0.02
5.9.2017	23:8:0	23.70	50.40	17.00	50.00	33.37	101613.03	19.75	1003	23	110	795	980	16	15	0	0	0	1	0	0	256	253	0.02
5.9.2017	23:8:8	23.70	50.30	17.00	50.00	33.76	101607.47	19.75	1003	23	112	851	981	16	15	0	0	0	1	0	0	256	253	0.02
5.9.2017	23:8:42	23.70	50.20	17.00	50.00	33.73	101606.65	19.94	1004	35	110	763	980	16	15	0	0	0	1	0	0	256	254	0.01
5.9.2017	23:17:38	23.70	50.20	17.00	48.00	34.46	101597.53	20.63	1003	27	112	1006	979	15	15	0	0	0	1	0	0	256	252	0.01
5.9.2017	23:19:31	23.60	48.50	18.00	47.00	22.93	68477.96	20.38	1003	29	109	1007	979	14	14	0	0	0	0	0	0	256	254	0.02
6.9.2017	8:58:35	23.60	54.10	21.00	43.00	36.97	101498.80	22.81	1000	15	115	701	71	125	20	27359	26288	26683	60743	9084	13080	303	706	0.25
6.9.2017	9:28:2	23.70	53.20	23.00	37.00	22.93	68477.96	24.75	1003	8	104	713	73	109	14	0	0	0	0	0	0	299	631	0.23
6.9.2017	9:28:11	23.70	53.90	23.00	38.00	28.97	101526.70	24.63	1002	8	110	716	77	108	16	26022	25554	26406	60028	10076	12558	298	629	0.22
6.9.2017	9:28:17	23.70	54.00	23.00	38.00	29.51	101527.83	24.56	1002	8	109	714	77	108	15	26895	26218	27000	61467	9843	12888	300	637	0.23
6.9.2017	17:41:38	23.70	54.10	23.00	38.00	36.32	101199.95	24.56	1001	8	119	818	83	70	12	12375	13655	14946	32606	15132	6595	285	475	0.15
6.9.2017	17:43:1	24.70	50.50	23.00	37.00	36.33	101197.83	24.44	1001	7	120	821	83	69	12	11817	13187	14478	31785	15533	6380	285	468	0.15
6.9.2017	17:46:57	24.60	52.60	23.00	39.00	36.60	101190.84	24.50	1000	8	118	603	91	68	11	11892	13163	14417	31452	15224	6363	286	468	0.16
6.9.2017	17:47:7	24.60	52.30	23.00	39.00	36.64	101189.48	24.50	1000	7	116	606	89	67	14	11737	13029	14284	31206	15344	6299	287	467	0.16
6.9.2017	17:47:17	24.60	51.80	23.00	39.00	36.65	101193.97	24.44	1000	9	118	607	90	68	15	11650	12951	14206	31052	15408	6261	284	465	0.15
6.9.2017	17:47:27	24.70	51.40	23.00	39.00	36.57	101193.14	24.44	1000	8	116	603	90	67	15	11635	12931	14182	30991	15392	6252	256	465	0.16
6.9.2017	17:47:37	24.60	51.40	23.00	39.00	36.47	101191.06	24.44	1000	8	119	607	91	68	14	11625	12915	14164	30939	15385	6243	284	467	0.15
6.9.2017	17:47:47	24.60	52.00	23.00	39.00	36.51	101190.89	24.44	1000	7	120	613	91	67	12	11594	12879	14126	30849	15394	6224	286	466	0.16
6.9.2017	17:47:57	24.60	51.70	23.00	39.00	36.62	101192.16	24.44	1000	8	118	604	91	68	15	11539	12825	14071	30737	15428	6197	256	465	0.15
6.9.2017	17:48:7	24.60	51.40	23.00	39.00	36.57	101188.69	24.44	1000	7	117	610	90	66	13	11480	12770	14013	30626	15452	6172	256	464	0.15
6.9.2017	17:48:17	24.60	50.90	23.00	39.00	36.39	101191.38	24.44	1000	8	119	610	95	67	13	11476	12760	14000	30595	15434	6167	256	464	0.16
6.9.2017	17:48:27	24.60	50.70	23.00	39.00	36.39	101189.91	24.44	1000	8	118	612	94	67	15	11515	12786	14022	30621	15376	6179	285	466	0.15
6.9.2017	17:48:38	24.60	50.70	23.00	39.00	36.41	101188.89	24.44	1000	7	119	621	90	66	12	11539	12798	14030	30623	15330	6185	286	466	0.16
6.9.2017	17:48:48	24.70	51.00	23.00	39.00	36.31	101189.06	24.44	999	13	124	606	95	71	17	11527	12781	14010	30580	15318	6176	256	465	0.16
6.9.2017	17:48:58	24.70	52.20	23.00	39.00	36.45	101189.22	24.38	1000	13	125	611	95	73	18	11492	12746	13973	30506	15330	6159	286	466	0.16
6.9.2017	17:49:8	24.70	53.10	23.00	39.00	36.51	101189.71	24.38	1000	13	121	617	95	73	20	11453	12706	13931	30426	15345	6140	285	466	0.15
6.9.2017	17:49:18	24.70	52.00	23.00	39.00	36.51	101190.28	24.38	1000	10	124	609	95	71	18	11452	12698	13920	30397	15325	6135	256	465	0.15
6.9.2017	17:49:36	24.70	51.20	23.00	39.00	36.37	101188.02	24.38	999	15	123	616	95	73	18	11501	12720	13935	30397	15238	6143	284	466	0.15
6.9.2017	17:53:16	24.70	53.00	23.00	39.00	36.35	101183.30	24.25	999	14	121	617	98	69	24	10411	11653	12824	28147	15793	5626	256	448	0.14
6.9.2017	18:0:52	24.70	51.50	23.00	39.00	36.13	101184.66	24.06	999	11	124	639	99	62	15	8015	9138	10160	22264	17056	4384	256	396	0.11
6.9.2017	18:3:26	24.70	52.40	22.00	41.00	35.80	101186.80	23.94	999	12	122	642	97	61	16	8277	9285	10240	22397	16030	4473	256	398	0.11
6.9.2017	18:3:28	24.80	52.10	22.00	42.00	35.87	101185.90	23.94	999	14	121	645	96	60	19	8280	9288	10242	22404	16017	4475	256	398	0.12
6.9.2017	18:3:31	24.70	52.20	22.00	42.00	35.89	101186.77	23.94	999	12	123	644	96	60	17	8285	9292	10245	22411	16001	4477	256	399	0.10
6.9.2017	18:3:35	24.70	52.90	22.00	42.00	35.82	101184.51	23.94	999	13	122	643	96	61	20	8299	9303	10255	22432	15975	4483	256	398	0.11
6.9.2017	18:3:38	24.70	53.10	22.00	42.00	35.81	101187.11	23.94	999	13	121	646	96	57	18	8308	9310	10261	22446	15955	4487	256	400	0.12
6.9.2017	18:3:40	24.70	53.10	22.00	42.00	35.80	101186.36	23.94	999	15	120	639	96	60	19	8318	9318	10267	22461	15924	4492	256	399	0.11
6.9.2017	18:3:43	24.70	53.10	22.00	42.00	35.87	101188.59	23.94	999	11	121	648	96	59	14	8327	9325	10274	22475	15914	4495	256	399	0.12
6.9.2017	18:3:45	24.70	53.00	22.00	42.00	35.91	101186.11	23.94	1000	12	123	643	96	61	16	8333	9330	10278	22487	15897	4498	256	400	0.11
6.9.2017	18:3:47	24.70	52.90	22.00	42.00	35.93	101184.92	23.94	999	11	122	644	96	59	15	8337	9334	10280	22495	15873	4501	256	399	0.12
6.9.2017	18:3:50	24.70	52.70	22.00	42.00	35.96	101185.56	23.94	999	12	123	641	96	60	15	8342	9339	10284	22507	15858	4505	256	399	0.11
6.9.2017	18:3:52	24.70	52.60	22.00	42.00	35.97	101182.60	23.94	999	14	120	647	96	60	19	8350	9346	10290	22522	15839	4509	256	400	0.11
6.9.2017	18:3:54	24.70	52.70	22.00	42.00	36.00	101186.07	23.94	999	12	120	650	96	59	14	8360	9355	10297	22539	15809	4515	256	400	0.11
6.9.2017	18:3:57	24.70	52.70	22.00	42.00	36.02	101184.36	24.00	999	11	123	645	96	60	14	8373	9365	10307	22560	15794	4519	256	399	0.11
6.9.2017	18:3:59	24.70	52.50	22.00	42.00	36.05	101182.27	24.00	999	14	122	640	96	58	15	8388	9378	10318	22585	15759	4526	256	401	0.12
