27.04.2017	14:35:26	20.00	50.20	16.63

27.04.2017	14:45:27	20.00	50.20	16.69

27.04.2017	14:55:27	20.00	50.20	16.63

27.04.2017	15:05:28	20.00	50.20	16.63

27.04.2017	15:15:29	20.00	50.20	16.63

27.04.2017	15:25:30	19.90	50.10	17.00

27.04.2017	15:35:31	19.90	50.10	17.00

27.04.2017	15:45:31	20.00	50.20	17.25

27.04.2017	15:55:32	20.00	50.20	17.13

27.04.2017	16:05:33	20.00	50.20	17.38

27.04.2017	16:15:34	20.00	50.20	17.38

27.04.2017	16:25:35	20.00	50.20	17.13

27.04.2017	16:35:36	20.00	50.20	16.94

27.04.2017	16:45:36	20.00	50.20	17.00

27.04.2017	16:55:37	20.00	50.20	16.63

27.04.2017	17:05:38	19.90	50.10	16.50

27.04.2017	17:15:39	19.90	50.20	16.31

27.04.2017	17:25:40	19.90	50.20	16.63

27.04.2017	17:35:41	19.90	50.20	16.81

27.04.2017	17:45:41	19.90	50.10	16.44

27.04.2017	17:55:42	19.90	50.20	16.38

27.04.2017	18:05:43	19.90	50.20	15.94

27.04.2017	18:15:44	19.90	50.40	15.69

27.04.2017	18:25:45	19.90	50.40	15.63

27.04.2017	18:35:45	19.80	50.40	15.69

27.04.2017	18:45:46	19.80	50.50	15.75

27.04.2017	18:55:47	19.80	50.50	15.75

27.04.2017	19:05:48	19.80	50.50	15.75

27.04.2017	19:15:49	19.80	50.50	15.88

27.04.2017	19:25:50	19.80	50.60	15.88

27.04.2017	19:35:51	19.80	50.70	15.81

27.04.2017	19:45:51	19.80	50.80	15.69

27.04.2017	19:55:52	19.90	51.20	15.50

27.04.2017	20:05:53	19.90	52.20	15.50

27.04.2017	20:15:54	19.90	52.80	15.44

27.04.2017	20:25:55	19.90	52.90	15.63

27.04.2017	20:34:39	20.00	52.90	15.69

27.04.2017	20:36:24	20.50	53.10	15.63

27.04.2017	20:37:47	20.60	54.20	15.63

27.04.2017	20:44:46	21.80	51.20	15.69

27.04.2017	20:47:10	21.70	51.70	15.75	1015

27.04.2017	20:51:25	21.40	50.00	15.69	1014	311

27.04.2017	20:51:27	21.50	50.10	15.69	1016	311

27.04.2017	20:51:29	21.50	50.10	15.69	1016	311

27.04.2017	20:51:31	21.50	50.20	15.69	1016	311

27.04.2017	20:51:33	21.50	50.50	15.69	1016	311

27.04.2017	20:51:38	21.50	50.60	15.69	1015	312

27.04.2017	20:51:40	21.50	50.60	15.69	1016	311

27.04.2017	20:51:42	21.40	50.40	15.69	1016	311

27.04.2017	20:51:44	21.50	50.50	15.69	1016	311

27.04.2017	20:51:46	21.50	50.50	15.69	1017	708

27.04.2017	20:51:48	21.50	50.40	15.69	1015	687

27.04.2017	20:51:50	21.50	50.40	15.69	1015	688

27.04.2017	20:51:52	21.40	50.30	15.69	1016	232

27.04.2017	20:51:54	21.40	50.30	15.69	931	236

27.04.2017	20:51:56	21.40	50.30	15.69	910	237

27.04.2017	20:51:59	21.40	50.30	15.69	900	237

27.04.2017	20:52:01	21.40	50.30	15.69	1014	235

27.04.2017	20:52:03	21.40	50.30	15.69	1014	235

27.04.2017	20:52:05	21.40	50.30	15.69	1015	235

27.04.2017	20:52:07	21.40	50.30	15.69	1015	235

27.04.2017	20:52:09	21.40	50.40	15.69	1015	234

27.04.2017	20:52:11	21.40	50.30	15.69	1015	235

27.04.2017	20:52:13	21.40	50.30	15.69	1015	234

27.04.2017	20:52:15	21.40	50.30	15.69	1015	235

27.04.2017	20:52:17	21.40	50.20	15.69	1015	234

27.04.2017	20:52:19	21.40	50.20	15.69	1014	234

27.04.2017	20:52:21	21.40	50.20	15.69	1015	234

27.04.2017	20:52:23	21.40	50.20	15.69	1015	234

27.04.2017	20:52:26	21.40	50.20	15.69	1015	234

27.04.2017	20:52:28	21.40	50.20	15.69	1015	234

27.04.2017	20:52:30	21.40	50.10	15.69	1015	234

27.04.2017	20:52:32	21.40	50.10	15.69	1015	234

27.04.2017	20:52:34	21.40	50.10	15.69	1014	234

27.04.2017	20:52:36	21.40	50.10	15.69	1015	234

27.04.2017	20:52:38	21.40	50.10	15.69	1014	231

27.04.2017	20:52:40	21.40	50.10	15.69	1015	233

27.04.2017	20:52:42	21.40	50.20	15.69	1015	234

27.04.2017	20:52:44	21.40	50.20	15.69	1015	234

27.04.2017	20:52:46	21.30	50.10	15.69	1015	234

27.04.2017	20:52:48	21.30	50.00	15.69	1015	233

27.04.2017	20:52:50	21.30	50.00	15.69	1014	233

27.04.2017	20:52:53	21.30	50.00	15.69	1014	238

27.04.2017	20:52:55	21.30	50.10	15.69	1014	237

27.04.2017	20:52:57	21.30	50.20	15.69	1014	237

27.04.2017	20:52:59	21.30	50.30	15.69	1014	237

27.04.2017	20:53:01	21.30	50.20	15.69	1014	236

27.04.2017	20:53:03	21.30	50.20	15.69	1014	236

27.04.2017	20:53:05	21.30	50.30	15.69	1014	236

27.04.2017	20:53:07	21.30	50.50	15.69	1014	236

27.04.2017	20:53:09	21.40	50.90	15.69	1014	236

27.04.2017	20:53:11	21.30	51.10	15.69	1014	236

27.04.2017	20:53:13	21.30	51.30	15.69	1015	235

27.04.2017	20:53:15	21.30	51.30	15.69	1014	235

27.04.2017	20:53:17	21.30	51.30	15.69	1014	235

27.04.2017	20:53:20	21.30	52.40	15.69	1014	235

27.04.2017	20:53:22	21.30	52.90	15.69	1013	235

27.04.2017	20:53:24	21.30	52.80	15.69	1014	235

27.04.2017	20:53:26	21.30	52.80	15.69	1013	235

27.04.2017	20:53:28	21.30	52.40	15.69	1014	235

27.04.2017	20:53:30	21.30	52.00	15.69	1014	235

27.04.2017	20:53:32	21.30	51.40	15.69	1014	235

27.04.2017	20:53:34	21.30	51.30	15.69	1014	235

27.04.2017	20:53:36	21.30	51.30	15.69	1014	235

27.04.2017	20:53:38	21.30	51.30	15.69	1014	235

27.04.2017	20:53:40	21.30	51.30	15.69	1014	235

27.04.2017	20:53:43	21.30	51.10	15.69	1014	235

27.04.2017	20:53:45	21.30	50.90	15.69	1014	234

27.04.2017	20:53:47	21.30	50.80	15.69	1014	235

27.04.2017	20:53:49	21.30	50.70	15.69	1014	234

27.04.2017	20:53:51	21.30	50.70	15.69	1014	235

27.04.2017	20:53:53	21.30	51.20	15.69	1014	235

27.04.2017	20:53:55	21.30	51.30	15.69	1013	235

27.04.2017	20:53:57	21.30	51.30	15.69	1014	235

27.04.2017	20:53:59	21.30	51.80	15.69	1013	235

27.04.2017	20:54:01	21.30	52.10	15.69	1014	235

27.04.2017	20:54:03	21.30	52.00	15.69	1014	235

27.04.2017	20:54:05	21.30	52.00	15.69	1013	235

27.04.2017	20:54:07	21.30	51.80	15.69	1013	235

27.04.2017	20:54:10	21.30	51.30	15.69	1011	118

27.04.2017	20:54:12	21.30	51.30	15.69	1011	128

27.04.2017	20:54:14	21.30	51.30	15.69	1012	99

27.04.2017	20:54:16	21.30	51.30	15.69	1013	98

27.04.2017	20:54:18	21.30	51.30	15.69	1012	105

27.04.2017	20:54:20	21.30	51.30	15.69	1013	175

27.04.2017	20:54:22	21.30	51.30	15.69	1013	139

27.04.2017	20:54:24	21.30	51.10	15.69	1013	256

27.04.2017	20:54:26	21.30	50.90	15.69	1014	117

27.04.2017	20:54:28	21.30	50.80	15.69	1014	279

27.04.2017	20:54:30	21.30	50.70	15.69	1014	162

27.04.2017	20:54:32	21.30	50.60	15.69	1014	242

27.04.2017	20:54:34	21.30	50.50	15.69	1014	259

27.04.2017	20:54:37	21.30	50.50	15.69	1014	260

27.04.2017	20:54:39	21.30	50.40	15.69	1014	260

27.04.2017	20:54:41	21.30	50.40	15.69	1014	260

27.04.2017	20:54:43	21.30	50.40	15.69	1014	261

27.04.2017	20:54:45	21.30	50.40	15.69	1014	260

27.04.2017	20:54:47	21.30	50.40	15.69	1014	260

27.04.2017	20:54:49	21.30	50.40	15.69	1014	258

27.04.2017	20:54:51	21.30	50.40	15.69	1013	209

27.04.2017	20:54:53	21.30	50.40	15.69	1014	368

27.04.2017	20:54:55	21.30	50.40	15.69	1015	425

27.04.2017	20:54:57	21.30	50.40	15.69	1014	334

27.04.2017	20:54:59	21.30	50.40	15.69	1014	224

27.04.2017	20:55:01	21.30	50.40	15.69	1014	153

27.04.2017	20:55:04	21.30	50.40	15.69	1013	279

27.04.2017	20:55:06	21.30	50.40	15.69	1014	273

27.04.2017	20:55:08	21.30	50.30	15.69	1014	271

27.04.2017	20:55:10	21.30	50.30	15.69	1015	271

27.04.2017	20:55:12	21.30	50.30	15.69	1014	271

27.04.2017	20:55:14	21.30	50.30	15.69	1014	271

27.04.2017	20:55:16	21.30	50.30	15.69	1013	276

27.04.2017	20:55:18	21.30	50.30	15.69	1014	271

27.04.2017	20:55:20	21.30	50.30	15.69	1014	271

27.04.2017	20:55:22	21.30	50.30	15.69	1014	276

27.04.2017	20:55:24	21.30	50.40	15.69	1014	271

27.04.2017	20:55:26	21.30	50.40	15.69	1014	271

27.04.2017	20:55:29	21.30	50.40	15.69	1014	271

27.04.2017	20:55:31	21.30	50.40	15.69	1015	271

27.04.2017	20:55:33	21.30	50.40	15.69	1014	271

27.04.2017	20:55:35	21.30	50.40	15.69	1015	271

27.04.2017	20:55:37	21.30	50.40	15.69	1015	271

27.04.2017	20:55:39	21.30	50.40	15.69	1014	271

27.04.2017	20:55:41	21.30	50.30	15.69	1014	273

27.04.2017	20:55:43	21.30	50.30	15.69	1014	271

27.04.2017	20:55:45	21.30	50.30	15.69	1014	276

27.04.2017	20:55:47	21.30	50.30	15.69	1014	270

27.04.2017	20:55:49	21.30	50.20	15.69	1014	270

27.04.2017	20:55:51	21.30	50.30	15.69	1014	270

27.04.2017	20:55:54	21.30	50.20	15.69	1014	270

27.04.2017	20:55:56	21.30	50.20	15.69	1014	270

27.04.2017	20:55:58	21.30	50.20	15.69	1015	270

27.04.2017	20:56:00	21.30	50.20	15.69	1014	270

27.04.2017	20:56:02	21.20	50.10	15.69	1014	270

27.04.2017	20:56:04	21.30	50.20	15.69	1013	270

27.04.2017	20:56:06	21.20	50.10	15.69	1014	270

27.04.2017	20:56:08	21.20	50.10	15.69	1014	270

27.04.2017	20:56:10	21.20	50.10	15.69	1014	270

27.04.2017	20:56:12	21.20	50.10	15.69	1014	270

27.04.2017	20:56:14	21.20	50.10	15.69	1015	270

27.04.2017	20:56:16	21.20	50.20	15.69	1014	270

27.04.2017	20:56:18	21.20	50.20	15.69	1014	270

27.04.2017	20:56:21	21.20	50.20	15.69	1014	270

27.04.2017	20:56:23	21.20	50.20	15.69	1014	270

27.04.2017	20:56:25	21.20	50.20	15.69	1013	270

27.04.2017	20:56:27	21.20	50.20	15.69	1014	270

27.04.2017	20:56:29	21.20	50.20	15.69	1014	270

27.04.2017	20:56:31	21.20	50.20	15.69	1014	270

27.04.2017	20:56:33	21.20	50.20	15.69	1014	270

27.04.2017	20:56:35	21.20	50.20	15.69	1013	270

27.04.2017	20:56:37	21.20	50.20	15.69	1014	270

27.04.2017	20:56:39	21.20	50.30	15.69	1015	270

27.04.2017	20:56:41	21.20	50.30	15.69	1014	270

27.04.2017	20:56:43	21.20	50.30	15.69	1014	270

27.04.2017	20:56:46	21.20	50.30	15.69	1015	270

27.04.2017	20:56:48	21.20	50.30	15.69	1015	270

27.04.2017	20:56:50	21.20	50.30	15.69	1014	270

27.04.2017	20:56:52	21.20	50.30	15.69	1014	269

27.04.2017	20:56:54	21.20	50.30	15.69	1014	269

27.04.2017	20:56:56	21.20	50.30	15.69	1014	269

27.04.2017	20:56:58	21.20	50.30	15.69	1014	269

27.04.2017	20:57:00	21.20	50.30	15.69	1014	269

27.04.2017	20:57:02	21.20	50.40	15.69	1014	269

27.04.2017	20:57:04	21.20	50.40	15.69	1015	269

27.04.2017	20:57:06	21.20	50.40	15.69	1015	269

27.04.2017	20:57:08	21.20	50.40	15.69	1014	269

27.04.2017	20:57:10	21.20	50.40	15.69	1014	269

27.04.2017	20:57:13	21.20	50.40	15.69	1015	269

27.04.2017	20:57:15	21.20	50.40	15.69	1014	269

27.04.2017	20:57:17	21.20	50.40	15.69	1015	269

27.04.2017	20:57:19	21.20	50.40	15.69	1014	269

27.04.2017	20:57:21	21.20	50.40	15.69	1014	269

27.04.2017	20:57:23	21.20	50.40	15.69	1014	269

27.04.2017	20:57:25	21.20	50.40	15.69	1014	269

27.04.2017	20:57:27	21.20	50.40	15.69	1015	269

27.04.2017	20:57:29	21.20	50.50	15.69	1015	269

27.04.2017	20:57:31	21.20	50.40	15.69	1015	269

27.04.2017	20:57:33	21.20	50.50	15.69	1013	269

27.04.2017	20:57:36	21.20	50.40	15.69	1015	269

27.04.2017	20:57:38	21.20	50.50	15.69	1014	269

27.04.2017	20:57:40	21.20	50.40	15.69	1014	269

27.04.2017	20:57:42	21.20	50.50	15.69	1015	269

27.04.2017	20:57:44	21.20	50.50	15.69	1015	269

27.04.2017	20:57:46	21.20	50.50	15.69	1015	269

27.04.2017	20:57:48	21.20	50.50	15.69	1014	269

27.04.2017	20:57:50	21.20	50.50	15.69	1015	269

27.04.2017	20:57:52	21.20	50.50	15.69	1014	269

27.04.2017	20:57:54	21.10	50.40	15.69	1014	269

27.04.2017	20:57:56	21.10	50.40	15.69	1014	269

27.04.2017	20:57:58	21.20	50.50	15.69	1015	269

27.04.2017	20:58:01	21.10	50.40	15.69	1014	269

27.04.2017	20:58:03	21.10	50.40	15.69	1014	269

27.04.2017	20:58:05	21.10	50.40	15.69	1015	269

27.04.2017	20:58:07	21.10	50.40	15.69	1014	269

27.04.2017	20:58:09	21.10	50.50	15.69	1014	269

27.04.2017	20:58:11	21.10	50.40	15.69	1014	268

27.04.2017	20:58:13	21.10	50.40	15.69	1014	269

27.04.2017	20:58:15	21.10	50.50	15.69	1014	269

27.04.2017	20:58:17	21.10	50.40	15.69	1014	269

27.04.2017	20:58:19	21.10	50.40	15.69	1015	269

27.04.2017	20:58:21	21.10	50.40	15.69	1015	269

27.04.2017	20:58:23	21.10	50.50	15.69	1014	269

27.04.2017	20:58:25	21.10	50.50	15.69	1014	269

27.04.2017	20:58:28	21.10	50.50	15.69	1014	273

27.04.2017	20:58:30	21.10	50.50	15.69	1014	269

27.04.2017	20:58:32	21.10	50.50	15.69	1014	268

27.04.2017	20:58:34	21.10	50.50	15.69	1014	269

27.04.2017	20:58:36	21.10	50.50	15.69	1015	269

27.04.2017	20:58:38	21.10	50.50	15.69	1014	269

27.04.2017	20:58:40	21.10	50.50	15.69	1014	269

27.04.2017	20:58:42	21.10	50.50	15.69	1014	269

27.04.2017	20:58:44	21.10	50.50	15.69	1014	269

27.04.2017	20:58:46	21.10	50.60	15.69	1014	269

27.04.2017	20:58:48	21.10	50.60	15.69	1015	269

27.04.2017	20:58:50	21.10	50.60	15.69	1015	269

27.04.2017	20:58:52	21.10	50.60	15.69	1014	269

27.04.2017	20:58:55	21.10	50.60	15.69	1014	269

27.04.2017	20:58:57	21.10	50.60	15.69	1014	269

27.04.2017	20:58:59	21.10	50.60	15.69	1016	269

27.04.2017	20:59:01	21.10	50.60	15.69	1014	268

27.04.2017	20:59:03	21.10	50.60	15.69	1014	268

27.04.2017	20:59:05	21.10	50.60	15.69	1014	268

27.04.2017	20:59:07	21.10	50.60	15.69	1015	268

27.04.2017	20:59:09	21.10	50.60	15.69	1014	269

27.04.2017	20:59:11	21.10	50.60	15.69	1014	269

27.04.2017	20:59:13	21.10	50.60	15.69	1015	268

27.04.2017	20:59:15	21.10	50.60	15.69	1014	268

27.04.2017	20:59:17	21.10	50.60	15.69	1014	268

27.04.2017	20:59:19	21.10	50.60	15.69	1014	268

27.04.2017	20:59:22	21.10	50.70	15.69	1015	268

27.04.2017	20:59:24	21.10	50.70	15.69	1015	268

27.04.2017	20:59:26	21.10	50.60	15.69	1014	268

27.04.2017	20:59:28	21.10	50.70	15.69	1014	268

27.04.2017	20:59:30	21.00	50.50	15.69	1015	268

27.04.2017	20:59:32	21.10	50.60	15.69	1014	268

27.04.2017	20:59:34	21.10	50.60	15.69	1014	268

27.04.2017	20:59:36	21.10	50.60	15.69	1014	268

27.04.2017	20:59:38	21.10	50.60	15.69	1014	268

27.04.2017	20:59:40	21.00	50.60	15.69	1015	268

27.04.2017	20:59:42	21.00	50.50	15.69	1014	268

27.04.2017	20:59:45	21.10	50.70	15.69	1014	268

27.04.2017	20:59:47	21.10	50.60	15.69	1015	268

27.04.2017	20:59:49	21.00	50.50	15.69	1014	268

27.04.2017	20:59:51	21.00	50.50	15.69	1014	268

27.04.2017	20:59:53	21.00	50.50	15.69	1014	268

27.04.2017	20:59:55	21.00	50.50	15.69	1014	268

27.04.2017	20:59:57	21.00	50.50	15.69	1014	267

27.04.2017	20:59:59	21.00	50.50	15.69	1014	269

27.04.2017	21:00:01	21.00	50.50	15.69	1014	268

27.04.2017	21:00:03	21.00	50.50	15.69	1014	268

27.04.2017	21:00:05	21.00	50.50	15.69	1013	268

27.04.2017	21:00:07	21.00	50.60	15.69	1014	268

27.04.2017	21:00:10	21.00	50.50	15.69	1014	268

27.04.2017	21:00:12	21.00	50.50	15.69	1014	268

27.04.2017	21:00:14	21.00	50.50	15.69	1014	268

27.04.2017	21:00:16	21.00	50.60	15.69	1014	268

27.04.2017	21:00:18	21.00	50.70	15.69	1014	268

27.04.2017	21:00:20	21.00	50.80	15.69	1014	268

27.04.2017	21:00:22	21.00	51.00	15.69	1014	268

27.04.2017	21:00:24	21.00	51.00	15.69	1014	268

27.04.2017	21:00:26	21.00	51.00	15.69	1015	268

27.04.2017	21:00:28	21.00	51.30	15.69	1014	268

27.04.2017	21:00:30	21.00	51.60	15.69	1014	268

27.04.2017	21:00:32	21.00	51.90	15.69	1014	268

