12.04.2017	06:04:31	19.80	44.90

12.04.2017	06:14:31	19.80	45.00

12.04.2017	06:24:31	19.80	44.80

12.04.2017	06:34:31	19.80	44.90

12.04.2017	06:44:31	19.70	44.40

12.04.2017	06:54:31	19.70	44.20

12.04.2017	07:04:31	19.80	44.30

12.04.2017	07:14:31	19.80	44.30

12.04.2017	07:24:31	19.80	43.90

12.04.2017	07:34:31	19.90	44.10

12.04.2017	07:44:31	19.80	43.80

12.04.2017	07:54:31	19.90	43.90

12.04.2017	08:04:31	19.90	44.30

12.04.2017	08:14:31	19.80	43.60

12.04.2017	08:24:31	20.00	44.00

12.04.2017	08:34:31	20.00	43.90

12.04.2017	08:45:06	20.20	43.90

12.04.2017	08:45:41	20.30	44.60

12.04.2017	08:55:42	20.20	44.50

12.04.2017	09:05:42	20.10	44.30

12.04.2017	09:15:42	19.90	44.30

12.04.2017	09:25:42	19.90	44.50

12.04.2017	09:35:42	19.90	44.60

12.04.2017	09:45:42	19.90	44.80

12.04.2017	09:55:42	19.90	45.10

12.04.2017	10:05:42	19.90	45.20

12.04.2017	10:15:42	19.90	45.40

12.04.2017	10:25:42	19.90	45.40

12.04.2017	10:35:42	19.80	45.30

12.04.2017	10:45:42	19.90	45.40

12.04.2017	10:55:42	19.90	45.50

12.04.2017	11:05:42	19.90	45.50

12.04.2017	11:15:42	19.90	45.60

12.04.2017	11:25:42	19.90	45.60

12.04.2017	11:35:42	19.90	45.60

12.04.2017	11:45:42	19.90	45.80

12.04.2017	11:55:42	19.90	45.80

12.04.2017	12:05:42	19.90	45.90

12.04.2017	12:15:43	19.90	45.90

12.04.2017	12:25:43	19.90	45.90

12.04.2017	12:35:43	19.90	46.00

12.04.2017	12:45:43	19.90	46.00

12.04.2017	12:55:43	19.90	46.00

12.04.2017	13:05:43	19.90	46.10

12.04.2017	13:15:43	19.90	46.10

12.04.2017	13:25:43	20.00	46.30

12.04.2017	13:35:43	20.00	46.30

12.04.2017	13:45:43	19.90	46.20

12.04.2017	13:55:43	19.90	46.30

12.04.2017	14:05:43	20.00	46.40

12.04.2017	14:15:43	20.00	46.40

12.04.2017	14:25:43	20.00	46.40

12.04.2017	14:35:43	20.00	46.40

12.04.2017	14:45:43	19.90	46.40

12.04.2017	14:55:43	20.00	46.50

12.04.2017	15:05:43	20.00	46.40

12.04.2017	15:15:43	20.00	46.50

12.04.2017	15:25:43	20.00	46.50

12.04.2017	15:35:44	20.00	46.40

12.04.2017	15:45:44	20.00	46.50

12.04.2017	15:55:44	20.00	46.40

12.04.2017	16:05:44	20.00	46.40

12.04.2017	16:15:44	20.00	46.40

12.04.2017	16:25:44	20.00	46.50

12.04.2017	16:35:44	20.00	46.60

12.04.2017	16:45:44	20.00	46.60

12.04.2017	16:55:44	20.00	46.60

12.04.2017	17:05:44	20.00	46.60

12.04.2017	17:15:44	20.00	46.70

12.04.2017	17:25:44	20.00	46.70

12.04.2017	17:35:44	20.00	46.60

12.04.2017	17:45:44	20.00	46.70

12.04.2017	17:55:44	20.00	46.70

12.04.2017	18:05:44	20.00	46.70

12.04.2017	18:15:44	20.00	46.80

12.04.2017	18:25:44	20.00	46.80

12.04.2017	18:35:45	20.00	46.80

12.04.2017	18:45:45	20.00	46.80

12.04.2017	18:55:45	20.00	46.80

12.04.2017	19:05:45	20.00	46.80

12.04.2017	19:15:45	20.00	46.80

12.04.2017	19:25:45	20.00	46.80

12.04.2017	19:35:45	20.00	46.90

12.04.2017	19:45:45	20.00	46.80

12.04.2017	19:55:45	20.00	46.90

12.04.2017	20:05:45	20.00	46.90

12.04.2017	20:15:45	20.00	47.00

12.04.2017	20:25:45	19.90	46.90

12.04.2017	20:35:45	20.00	46.90

12.04.2017	20:45:45	19.90	46.90

12.04.2017	20:55:45	20.00	47.00

12.04.2017	21:05:45	19.90	47.00

12.04.2017	21:15:45	19.90	46.90

12.04.2017	21:25:45	19.90	47.00

12.04.2017	21:35:45	19.90	47.00

12.04.2017	21:45:45	19.90	47.10

12.04.2017	21:55:46	19.90	47.00

12.04.2017	22:05:46	19.90	47.10

12.04.2017	22:15:46	19.90	47.10

12.04.2017	22:25:46	19.90	47.10

12.04.2017	22:35:46	19.90	47.10

12.04.2017	22:45:46	19.90	47.20

12.04.2017	22:55:46	19.80	47.00

12.04.2017	23:05:46	19.90	47.10

12.04.2017	23:15:46	19.80	47.00

12.04.2017	23:25:46	19.90	47.10

12.04.2017	23:35:46	19.80	47.00

12.04.2017	23:45:46	19.80	47.10

12.04.2017	23:55:46	19.80	47.00

13.04.2017	00:05:46	19.80	47.10

13.04.2017	00:15:46	19.90	47.10

13.04.2017	00:25:46	19.90	47.10

13.04.2017	00:35:46	19.80	47.00

13.04.2017	00:45:46	19.90	47.20

13.04.2017	00:55:46	19.80	47.00

13.04.2017	01:05:46	19.80	47.00

13.04.2017	01:15:46	19.80	47.00

13.04.2017	01:25:47	19.80	47.00

13.04.2017	01:35:47	19.80	47.00

13.04.2017	01:45:47	19.80	47.00

13.04.2017	01:55:47	19.80	47.00

13.04.2017	02:05:47	19.80	47.00

